DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2024-08-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2024-08-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",129,"NO"
2024-08-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",1267,"NO"
2024-08-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",355,"NO"
2024-08-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","COLECTIVO",1,"NO"
2024-08-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","LANCHA",0,"NO"
2024-08-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","SUBTE",1,"NO"
2024-08-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","TOTAL",1,"NO"
2024-08-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","TREN",1,"NO"
2024-08-20,"SI","PROGRESAR","F","COLECTIVO",69918,"NO"
2024-08-20,"SI","PROGRESAR","F","LANCHA",0,"NO"
2024-08-20,"SI","PROGRESAR","F","SUBTE",3679,"NO"
2024-08-20,"SI","PROGRESAR","F","TOTAL",71649,"NO"
2024-08-20,"SI","PROGRESAR","F","TREN",10599,"NO"
2024-08-20,"SI","PROGRESAR","M","COLECTIVO",34944,"NO"
2024-08-20,"SI","PROGRESAR","M","LANCHA",0,"NO"
2024-08-20,"SI","PROGRESAR","M","SUBTE",1808,"NO"
2024-08-20,"SI","PROGRESAR","M","TOTAL",35951,"NO"
2024-08-20,"SI","PROGRESAR","M","TREN",4752,"NO"
2024-08-20,"SI","PROGRESAR","X","COLECTIVO",3,"NO"
2024-08-20,"SI","PROGRESAR","X","LANCHA",0,"NO"
2024-08-20,"SI","PROGRESAR","X","SUBTE",1,"NO"
2024-08-20,"SI","PROGRESAR","X","TOTAL",4,"NO"
2024-08-20,"SI","PROGRESAR","X","TREN",2,"NO"
2024-08-21,"NO",,,"COLECTIVO",160830,"NO"
2024-08-21,"NO",,,"LANCHA",4,"NO"
2024-08-21,"NO",,,"SUBTE",0,"NO"
2024-08-21,"NO",,,"TOTAL",160937,"NO"
2024-08-21,"NO",,,"TREN",179,"NO"
2024-08-21,"NO",,"F","COLECTIVO",370610,"NO"
2024-08-21,"NO",,"F","LANCHA",211,"NO"
2024-08-21,"NO",,"F","SUBTE",0,"NO"
2024-08-21,"NO",,"F","TOTAL",370976,"NO"
2024-08-21,"NO",,"F","TREN",281,"NO"
2024-08-21,"NO",,"M","COLECTIVO",268037,"NO"
2024-08-21,"NO",,"M","LANCHA",256,"NO"
2024-08-21,"NO",,"M","SUBTE",0,"NO"
2024-08-21,"NO",,"M","TOTAL",268425,"NO"
2024-08-21,"NO",,"M","TREN",237,"NO"
2024-08-21,"NO",,"X","COLECTIVO",39,"NO"
2024-08-21,"NO",,"X","LANCHA",0,"NO"
2024-08-21,"NO",,"X","SUBTE",0,"NO"
2024-08-21,"NO",,"X","TOTAL",39,"NO"
2024-08-21,"NO",,"X","TREN",0,"NO"
2024-08-21,"NO","AUH","F","COLECTIVO",87454,"NO"
2024-08-21,"NO","AUH","F","LANCHA",58,"NO"
2024-08-21,"NO","AUH","F","SUBTE",0,"NO"
2024-08-21,"NO","AUH","F","TOTAL",87518,"NO"
2024-08-21,"NO","AUH","F","TREN",16,"NO"
2024-08-21,"NO","AUH","M","COLECTIVO",1908,"NO"
2024-08-21,"NO","AUH","M","LANCHA",5,"NO"
2024-08-21,"NO","AUH","M","SUBTE",0,"NO"
2024-08-21,"NO","AUH","M","TOTAL",1913,"NO"
2024-08-21,"NO","AUH","M","TREN",0,"NO"
2024-08-21,"NO","JUBILACION","F","COLECTIVO",102905,"NO"
2024-08-21,"NO","JUBILACION","F","LANCHA",41,"NO"
2024-08-21,"NO","JUBILACION","F","SUBTE",0,"NO"
2024-08-21,"NO","JUBILACION","F","TOTAL",102970,"NO"
2024-08-21,"NO","JUBILACION","F","TREN",48,"NO"
2024-08-21,"NO","JUBILACION","M","COLECTIVO",48542,"NO"
2024-08-21,"NO","JUBILACION","M","LANCHA",24,"NO"
2024-08-21,"NO","JUBILACION","M","SUBTE",0,"NO"
2024-08-21,"NO","JUBILACION","M","TOTAL",48586,"NO"
2024-08-21,"NO","JUBILACION","M","TREN",29,"NO"
2024-08-21,"NO","JUBILACION","X","COLECTIVO",1,"NO"
2024-08-21,"NO","JUBILACION","X","LANCHA",0,"NO"
2024-08-21,"NO","JUBILACION","X","SUBTE",0,"NO"
2024-08-21,"NO","JUBILACION","X","TOTAL",1,"NO"
2024-08-21,"NO","JUBILACION","X","TREN",0,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",14652,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",17,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",14671,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","F","TREN",6,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",6848,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",5,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",6854,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","M","TREN",5,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","X","COLECTIVO",2,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","X","LANCHA",0,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","X","SUBTE",0,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","X","TOTAL",2,"NO"
2024-08-21,"NO","MONOTRIBUTO SOCIAL","X","TREN",0,"NO"
2024-08-21,"NO","OTRO","F","COLECTIVO",13289,"NO"
2024-08-21,"NO","OTRO","F","LANCHA",13,"NO"
2024-08-21,"NO","OTRO","F","SUBTE",0,"NO"
2024-08-21,"NO","OTRO","F","TOTAL",13303,"NO"
2024-08-21,"NO","OTRO","F","TREN",2,"NO"
2024-08-21,"NO","OTRO","M","COLECTIVO",7068,"NO"
2024-08-21,"NO","OTRO","M","LANCHA",7,"NO"
2024-08-21,"NO","OTRO","M","SUBTE",0,"NO"
2024-08-21,"NO","OTRO","M","TOTAL",7077,"NO"
2024-08-21,"NO","OTRO","M","TREN",7,"NO"
2024-08-21,"NO","OTRO","X","COLECTIVO",1,"NO"
2024-08-21,"NO","OTRO","X","LANCHA",0,"NO"
2024-08-21,"NO","OTRO","X","SUBTE",0,"NO"
2024-08-21,"NO","OTRO","X","TOTAL",1,"NO"
2024-08-21,"NO","OTRO","X","TREN",0,"NO"
2024-08-21,"NO","PENSION","F","COLECTIVO",46469,"NO"
2024-08-21,"NO","PENSION","F","LANCHA",11,"NO"
2024-08-21,"NO","PENSION","F","SUBTE",0,"NO"
2024-08-21,"NO","PENSION","F","TOTAL",46482,"NO"
2024-08-21,"NO","PENSION","F","TREN",12,"NO"
2024-08-21,"NO","PENSION","M","COLECTIVO",26262,"NO"
2024-08-21,"NO","PENSION","M","LANCHA",17,"NO"
2024-08-21,"NO","PENSION","M","SUBTE",0,"NO"
2024-08-21,"NO","PENSION","M","TOTAL",26282,"NO"
2024-08-21,"NO","PENSION","M","TREN",7,"NO"
2024-08-21,"NO","PENSION","X","COLECTIVO",1,"NO"
2024-08-21,"NO","PENSION","X","LANCHA",0,"NO"
2024-08-21,"NO","PENSION","X","SUBTE",0,"NO"
2024-08-21,"NO","PENSION","X","TOTAL",1,"NO"
2024-08-21,"NO","PENSION","X","TREN",0,"NO"
2024-08-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",39432,"NO"
2024-08-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",22,"NO"
2024-08-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2024-08-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",39460,"NO"
2024-08-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",14,"NO"
2024-08-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",318,"NO"
2024-08-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",4,"NO"
2024-08-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2024-08-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",322,"NO"
2024-08-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",1,"NO"
2024-08-21,"NO","PROGRESAR","F","COLECTIVO",42728,"NO"
2024-08-21,"NO","PROGRESAR","F","LANCHA",6,"NO"
2024-08-21,"NO","PROGRESAR","F","SUBTE",0,"NO"
2024-08-21,"NO","PROGRESAR","F","TOTAL",42735,"NO"
2024-08-21,"NO","PROGRESAR","F","TREN",2,"NO"
2024-08-21,"NO","PROGRESAR","M","COLECTIVO",22841,"NO"
2024-08-21,"NO","PROGRESAR","M","LANCHA",1,"NO"
2024-08-21,"NO","PROGRESAR","M","SUBTE",0,"NO"
2024-08-21,"NO","PROGRESAR","M","TOTAL",22842,"NO"
2024-08-21,"NO","PROGRESAR","M","TREN",0,"NO"
2024-08-21,"NO","PROGRESAR","X","COLECTIVO",2,"NO"
2024-08-21,"NO","PROGRESAR","X","LANCHA",0,"NO"
2024-08-21,"NO","PROGRESAR","X","SUBTE",0,"NO"
2024-08-21,"NO","PROGRESAR","X","TOTAL",2,"NO"
2024-08-21,"NO","PROGRESAR","X","TREN",0,"NO"
2024-08-21,"SI",,,"COLECTIVO",213510,"NO"
2024-08-21,"SI",,,"LANCHA",0,"NO"
2024-08-21,"SI",,,"SUBTE",48981,"NO"
2024-08-21,"SI",,,"TOTAL",255202,"NO"
2024-08-21,"SI",,,"TREN",32563,"NO"
2024-08-21,"SI",,"F","COLECTIVO",974404,"NO"
2024-08-21,"SI",,"F","LANCHA",0,"NO"
2024-08-21,"SI",,"F","SUBTE",146756,"NO"
2024-08-21,"SI",,"F","TOTAL",1059475,"NO"
2024-08-21,"SI",,"F","TREN",164375,"NO"
2024-08-21,"SI",,"M","COLECTIVO",886587,"NO"
2024-08-21,"SI",,"M","LANCHA",0,"NO"
2024-08-21,"SI",,"M","SUBTE",150795,"NO"
2024-08-21,"SI",,"M","TOTAL",981232,"NO"
2024-08-21,"SI",,"M","TREN",200252,"NO"
2024-08-21,"SI",,"X","COLECTIVO",118,"NO"
2024-08-21,"SI",,"X","LANCHA",0,"NO"
2024-08-21,"SI",,"X","SUBTE",32,"NO"
2024-08-21,"SI",,"X","TOTAL",137,"NO"
2024-08-21,"SI",,"X","TREN",15,"NO"
2024-08-21,"SI","AUH","F","COLECTIVO",206434,"NO"
2024-08-21,"SI","AUH","F","LANCHA",0,"NO"
2024-08-21,"SI","AUH","F","SUBTE",8851,"NO"
2024-08-21,"SI","AUH","F","TOTAL",210521,"NO"
2024-08-21,"SI","AUH","F","TREN",37020,"NO"
2024-08-21,"SI","AUH","M","COLECTIVO",6704,"NO"
2024-08-21,"SI","AUH","M","LANCHA",0,"NO"
2024-08-21,"SI","AUH","M","SUBTE",359,"NO"
2024-08-21,"SI","AUH","M","TOTAL",6906,"NO"
2024-08-21,"SI","AUH","M","TREN",1431,"NO"
2024-08-21,"SI","AUH","X","COLECTIVO",2,"NO"
2024-08-21,"SI","AUH","X","LANCHA",0,"NO"
2024-08-21,"SI","AUH","X","SUBTE",0,"NO"
2024-08-21,"SI","AUH","X","TOTAL",2,"NO"
2024-08-21,"SI","AUH","X","TREN",0,"NO"
2024-08-21,"SI","JUBILACION","F","COLECTIVO",241118,"NO"
2024-08-21,"SI","JUBILACION","F","LANCHA",0,"NO"
2024-08-21,"SI","JUBILACION","F","SUBTE",18322,"NO"
2024-08-21,"SI","JUBILACION","F","TOTAL",250377,"NO"
2024-08-21,"SI","JUBILACION","F","TREN",30369,"NO"
2024-08-21,"SI","JUBILACION","M","COLECTIVO",111097,"NO"
2024-08-21,"SI","JUBILACION","M","LANCHA",0,"NO"
2024-08-21,"SI","JUBILACION","M","SUBTE",10294,"NO"
2024-08-21,"SI","JUBILACION","M","TOTAL",116624,"NO"
2024-08-21,"SI","JUBILACION","M","TREN",16360,"NO"
2024-08-21,"SI","JUBILACION","X","COLECTIVO",3,"NO"
2024-08-21,"SI","JUBILACION","X","LANCHA",0,"NO"
2024-08-21,"SI","JUBILACION","X","SUBTE",0,"NO"
2024-08-21,"SI","JUBILACION","X","TOTAL",3,"NO"
2024-08-21,"SI","JUBILACION","X","TREN",1,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",51142,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",3190,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",52415,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","F","TREN",9900,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",30756,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",2215,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",31778,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","M","TREN",6953,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","X","COLECTIVO",3,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","X","LANCHA",0,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","X","SUBTE",0,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","X","TOTAL",3,"NO"
2024-08-21,"SI","MONOTRIBUTO SOCIAL","X","TREN",0,"NO"
2024-08-21,"SI","OTRO","F","COLECTIVO",35995,"NO"
2024-08-21,"SI","OTRO","F","LANCHA",0,"NO"
2024-08-21,"SI","OTRO","F","SUBTE",2234,"NO"
2024-08-21,"SI","OTRO","F","TOTAL",36937,"NO"
2024-08-21,"SI","OTRO","F","TREN",6600,"NO"
2024-08-21,"SI","OTRO","M","COLECTIVO",24164,"NO"
2024-08-21,"SI","OTRO","M","LANCHA",0,"NO"
2024-08-21,"SI","OTRO","M","SUBTE",1680,"NO"
2024-08-21,"SI","OTRO","M","TOTAL",24999,"NO"
2024-08-21,"SI","OTRO","M","TREN",5040,"NO"
2024-08-21,"SI","OTRO","X","COLECTIVO",2,"NO"
2024-08-21,"SI","OTRO","X","LANCHA",0,"NO"
2024-08-21,"SI","OTRO","X","SUBTE",0,"NO"
2024-08-21,"SI","OTRO","X","TOTAL",2,"NO"
2024-08-21,"SI","OTRO","X","TREN",0,"NO"
2024-08-21,"SI","PENSION","F","COLECTIVO",68978,"NO"
2024-08-21,"SI","PENSION","F","LANCHA",0,"NO"
2024-08-21,"SI","PENSION","F","SUBTE",4377,"NO"
2024-08-21,"SI","PENSION","F","TOTAL",70979,"NO"
2024-08-21,"SI","PENSION","F","TREN",12203,"NO"
2024-08-21,"SI","PENSION","M","COLECTIVO",34115,"NO"
2024-08-21,"SI","PENSION","M","LANCHA",0,"NO"
2024-08-21,"SI","PENSION","M","SUBTE",2323,"NO"
2024-08-21,"SI","PENSION","M","TOTAL",35273,"NO"
2024-08-21,"SI","PENSION","M","TREN",6348,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",111831,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",8797,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",114416,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",27303,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",1128,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",123,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",1177,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",292,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","COLECTIVO",1,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","LANCHA",0,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","SUBTE",0,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","TOTAL",1,"NO"
2024-08-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","TREN",1,"NO"
2024-08-21,"SI","PROGRESAR","F","COLECTIVO",56374,"NO"
2024-08-21,"SI","PROGRESAR","F","LANCHA",0,"NO"
2024-08-21,"SI","PROGRESAR","F","SUBTE",3257,"NO"
2024-08-21,"SI","PROGRESAR","F","TOTAL",57861,"NO"
2024-08-21,"SI","PROGRESAR","F","TREN",8676,"NO"
2024-08-21,"SI","PROGRESAR","M","COLECTIVO",27499,"NO"
2024-08-21,"SI","PROGRESAR","M","LANCHA",0,"NO"
2024-08-21,"SI","PROGRESAR","M","SUBTE",1508,"NO"
2024-08-21,"SI","PROGRESAR","M","TOTAL",28356,"NO"
2024-08-21,"SI","PROGRESAR","M","TREN",3905,"NO"
2024-08-21,"SI","PROGRESAR","X","COLECTIVO",5,"NO"
2024-08-21,"SI","PROGRESAR","X","LANCHA",0,"NO"
2024-08-21,"SI","PROGRESAR","X","SUBTE",1,"NO"
2024-08-21,"SI","PROGRESAR","X","TOTAL",5,"NO"
2024-08-21,"SI","PROGRESAR","X","TREN",0,"NO"
2024-08-22,"NO",,,"COLECTIVO",163448,"NO"
2024-08-22,"NO",,,"LANCHA",5,"NO"
2024-08-22,"NO",,,"SUBTE",0,"NO"
2024-08-22,"NO",,,"TOTAL",163564,"NO"
2024-08-22,"NO",,,"TREN",190,"NO"
2024-08-22,"NO",,"F","COLECTIVO",391332,"NO"
2024-08-22,"NO",,"F","LANCHA",260,"NO"
2024-08-22,"NO",,"F","SUBTE",0,"NO"
2024-08-22,"NO",,"F","TOTAL",391740,"NO"
2024-08-22,"NO",,"F","TREN",295,"NO"
2024-08-22,"NO",,"M","COLECTIVO",281123,"NO"
2024-08-22,"NO",,"M","LANCHA",312,"NO"
2024-08-22,"NO",,"M","SUBTE",0,"NO"
2024-08-22,"NO",,"M","TOTAL",281581,"NO"
2024-08-22,"NO",,"M","TREN",272,"NO"
2024-08-22,"NO",,"X","COLECTIVO",38,"NO"
2024-08-22,"NO",,"X","LANCHA",0,"NO"
2024-08-22,"NO",,"X","SUBTE",0,"NO"
2024-08-22,"NO",,"X","TOTAL",38,"NO"
2024-08-22,"NO",,"X","TREN",0,"NO"
2024-08-22,"NO","AUH","F","COLECTIVO",89359,"NO"
2024-08-22,"NO","AUH","F","LANCHA",87,"NO"
2024-08-22,"NO","AUH","F","SUBTE",0,"NO"
2024-08-22,"NO","AUH","F","TOTAL",89451,"NO"
2024-08-22,"NO","AUH","F","TREN",13,"NO"
2024-08-22,"NO","AUH","M","COLECTIVO",1904,"NO"
2024-08-22,"NO","AUH","M","LANCHA",4,"NO"
2024-08-22,"NO","AUH","M","SUBTE",0,"NO"
2024-08-22,"NO","AUH","M","TOTAL",1908,"NO"
2024-08-22,"NO","AUH","M","TREN",0,"NO"
2024-08-22,"NO","JUBILACION","F","COLECTIVO",108511,"NO"
2024-08-22,"NO","JUBILACION","F","LANCHA",70,"NO"
2024-08-22,"NO","JUBILACION","F","SUBTE",0,"NO"
2024-08-22,"NO","JUBILACION","F","TOTAL",108604,"NO"
2024-08-22,"NO","JUBILACION","F","TREN",53,"NO"
2024-08-22,"NO","JUBILACION","M","COLECTIVO",50759,"NO"
2024-08-22,"NO","JUBILACION","M","LANCHA",48,"NO"
2024-08-22,"NO","JUBILACION","M","SUBTE",0,"NO"
2024-08-22,"NO","JUBILACION","M","TOTAL",50824,"NO"
2024-08-22,"NO","JUBILACION","M","TREN",42,"NO"
2024-08-22,"NO","JUBILACION","X","COLECTIVO",2,"NO"
2024-08-22,"NO","JUBILACION","X","LANCHA",0,"NO"
2024-08-22,"NO","JUBILACION","X","SUBTE",0,"NO"
2024-08-22,"NO","JUBILACION","X","TOTAL",2,"NO"
2024-08-22,"NO","JUBILACION","X","TREN",0,"NO"
2024-08-22,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",14590,"NO"
2024-08-22,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",14,"NO"
2024-08-22,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2024-08-22,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",14606,"NO"
2024-08-22,"NO","MONOTRIBUTO SOCIAL","F","TREN",5,"NO"
2024-08-22,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",6983,"NO"
2024-08-22,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",13,"NO"
2024-08-22,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2024-08-22,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",6998,"NO"
2024-08-22,"NO","MONOTRIBUTO SOCIAL","M","TREN",4,"NO"
2024-08-22,"NO","OTRO","F","COLECTIVO",13499,"NO"
2024-08-22,"NO","OTRO","F","LANCHA",10,"NO"
2024-08-22,"NO","OTRO","F","SUBTE",0,"NO"
2024-08-22,"NO","OTRO","F","TOTAL",13511,"NO"
2024-08-22,"NO","OTRO","F","TREN",5,"NO"
2024-08-22,"NO","OTRO","M","COLECTIVO",6983,"NO"
2024-08-22,"NO","OTRO","M","LANCHA",9,"NO"
2024-08-22,"NO","OTRO","M","SUBTE",0,"NO"
2024-08-22,"NO","OTRO","M","TOTAL",6994,"NO"
2024-08-22,"NO","OTRO","M","TREN",6,"NO"
2024-08-22,"NO","PENSION","F","COLECTIVO",47398,"NO"
2024-08-22,"NO","PENSION","F","LANCHA",17,"NO"
2024-08-22,"NO","PENSION","F","SUBTE",0,"NO"
2024-08-22,"NO","PENSION","F","TOTAL",47420,"NO"
2024-08-22,"NO","PENSION","F","TREN",13,"NO"
2024-08-22,"NO","PENSION","M","COLECTIVO",26637,"NO"
2024-08-22,"NO","PENSION","M","LANCHA",15,"NO"
2024-08-22,"NO","PENSION","M","SUBTE",0,"NO"
2024-08-22,"NO","PENSION","M","TOTAL",26655,"NO"
2024-08-22,"NO","PENSION","M","TREN",9,"NO"
2024-08-22,"NO","PENSION","X","COLECTIVO",1,"NO"
2024-08-22,"NO","PENSION","X","LANCHA",0,"NO"
2024-08-22,"NO","PENSION","X","SUBTE",0,"NO"
2024-08-22,"NO","PENSION","X","TOTAL",1,"NO"
2024-08-22,"NO","PENSION","X","TREN",0,"NO"
2024-08-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",38323,"NO"
2024-08-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",34,"NO"
2024-08-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2024-08-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",38362,"NO"
2024-08-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",10,"NO"
2024-08-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",309,"NO"
2024-08-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",9,"NO"
2024-08-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2024-08-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",318,"NO"
2024-08-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",1,"NO"
2024-08-22,"NO","PROGRESAR","F","COLECTIVO",45775,"NO"
2024-08-22,"NO","PROGRESAR","F","LANCHA",7,"NO"
2024-08-22,"NO","PROGRESAR","F","SUBTE",0,"NO"
2024-08-22,"NO","PROGRESAR","F","TOTAL",45783,"NO"
2024-08-22,"NO","PROGRESAR","F","TREN",2,"NO"
2024-08-22,"NO","PROGRESAR","M","COLECTIVO",24096,"NO"
2024-08-22,"NO","PROGRESAR","M","LANCHA",3,"NO"
2024-08-22,"NO","PROGRESAR","M","SUBTE",0,"NO"
2024-08-22,"NO","PROGRESAR","M","TOTAL",24101,"NO"
2024-08-22,"NO","PROGRESAR","M","TREN",5,"NO"
2024-08-22,"NO","PROGRESAR","X","COLECTIVO",2,"NO"
2024-08-22,"NO","PROGRESAR","X","LANCHA",0,"NO"
2024-08-22,"NO","PROGRESAR","X","SUBTE",0,"NO"
2024-08-22,"NO","PROGRESAR","X","TOTAL",2,"NO"
2024-08-22,"NO","PROGRESAR","X","TREN",0,"NO"
2024-08-22,"SI",,,"COLECTIVO",250032,"NO"
2024-08-22,"SI",,,"LANCHA",0,"NO"
2024-08-22,"SI",,,"SUBTE",54028,"NO"
2024-08-22,"SI",,,"TOTAL",295901,"NO"
2024-08-22,"SI",,,"TREN",37367,"NO"
2024-08-22,"SI",,"F","COLECTIVO",1163128,"NO"
2024-08-22,"SI",,"F","LANCHA",0,"NO"
2024-08-22,"SI",,"F","SUBTE",169636,"NO"
2024-08-22,"SI",,"F","TOTAL",1258572,"NO"
2024-08-22,"SI",,"F","TREN",195369,"NO"
2024-08-22,"SI",,"M","COLECTIVO",1022896,"NO"
2024-08-22,"SI",,"M","LANCHA",0,"NO"
2024-08-22,"SI",,"M","SUBTE",166472,"NO"
2024-08-22,"SI",,"M","TOTAL",1128150,"NO"
2024-08-22,"SI",,"M","TREN",228042,"NO"
2024-08-22,"SI",,"X","COLECTIVO",147,"NO"
2024-08-22,"SI",,"X","LANCHA",0,"NO"
2024-08-22,"SI",,"X","SUBTE",36,"NO"
2024-08-22,"SI",,"X","TOTAL",163,"NO"
2024-08-22,"SI",,"X","TREN",17,"NO"
2024-08-22,"SI","AUH","F","COLECTIVO",246319,"NO"
2024-08-22,"SI","AUH","F","LANCHA",0,"NO"
2024-08-22,"SI","AUH","F","SUBTE",10859,"NO"
2024-08-22,"SI","AUH","F","TOTAL",251172,"NO"
2024-08-22,"SI","AUH","F","TREN",44256,"NO"
2024-08-22,"SI","AUH","M","COLECTIVO",7721,"NO"
2024-08-22,"SI","AUH","M","LANCHA",0,"NO"
2024-08-22,"SI","AUH","M","SUBTE",432,"NO"
2024-08-22,"SI","AUH","M","TOTAL",7956,"NO"
2024-08-22,"SI","AUH","M","TREN",1756,"NO"
2024-08-22,"SI","AUH","X","COLECTIVO",2,"NO"
2024-08-22,"SI","AUH","X","LANCHA",0,"NO"
2024-08-22,"SI","AUH","X","SUBTE",0,"NO"
2024-08-22,"SI","AUH","X","TOTAL",2,"NO"
2024-08-22,"SI","AUH","X","TREN",0,"NO"
2024-08-22,"SI","JUBILACION","F","COLECTIVO",280609,"NO"
2024-08-22,"SI","JUBILACION","F","LANCHA",0,"NO"
